Time Detect LP,Time Detect Face,Total
0.121479988098145,2.17726111412048,
0.125175714492798,2.29038667678833,
0.121250867843628,2.16211700439453,
0.125322103500366,2.20957612991333,
0.12216591835022,2.16486978530884,
0.126013517379761,2.33589434623718,
0.123156309127808,2.21531867980957,
0.220963478088379,2.25049185752869,
0.1281418800354,2.13481831550598,
0.120940446853638,2.23650932312012,
0.248007297515869,2.28994369506836,
0.13402795791626,2.30118942260742,
0.122080564498901,2.15782952308655,
0.122455358505249,2.17432427406311,
0.128381729125977,2.25423097610474,
0.132232666015625,2.54428505897522,
0.232757568359375,2.353111743927,
0.128526210784912,2.23329639434814,
0.12541389465332,2.24299097061157,
0.123311519622803,2.24369812011719,
0.128881931304932,2.20363473892212,
0.126447200775146,2.19464802742004,
0.13352108001709,2.27055788040161,
0.126093864440918,2.27633500099182,
0.125199556350708,2.31766581535339,
0.125653266906738,2.29534482955933,
0.230422735214233,2.41729021072388,
0.233787059783936,2.31773352622986,
0.221256494522095,2.33939957618713,
0.13946270942688,2.28324484825134,
0.12762713432312,2.16972422599792,
0.123685121536255,2.1025652885437,
